visit_date,device_category,page_type,event_category,event_action,count_events,holiday,weekend,day_off
2022-07-11,desktop,SRP,Search,Empty Result,4595,0,0,0
2022-07-11,mobile,SRP,Search,Empty Result,6402,0,0,0
2022-07-11,mobile,LDP,Conversion,Lead-SMS LDP,923,0,0,0
2022-07-11,tablet,LDP,Conversion,Lead-SMS LDP,2,0,0,0
2022-07-11,desktop,LDP,Conversion,Lead-SMS LDP,2,0,0,0
2022-07-11,desktop,Legacy,Listing Creation,Click-Preview,14,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Save-Listings,1,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Save-Listings,27,0,0,0
2022-07-11,mobile,LDP,Engagement,Save-Listings,463,0,0,0
2022-07-11,tablet,LDP,Engagement,Save-Listings,11,0,0,0
2022-07-11,desktop,LDP,Engagement,Save-Listings,255,0,0,0
2022-07-11,desktop,SRP,Engagement,Save-Listings,128,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Save-Listings,3,0,0,0
2022-07-11,mobile,SRP,Engagement,Save-Listings,769,0,0,0
2022-07-11,tablet,SRP,Engagement,Save-Listings,34,0,0,0
2022-07-11,desktop,Legacy,Listing Management,Filter Listing,2,0,0,0
2022-07-11,tablet,LDP,Conversion,Lead-Email LDP,1,0,0,0
2022-07-11,desktop,LDP,Conversion,Lead-Email LDP,89,0,0,0
2022-07-11,mobile,LDP,Conversion,Lead-Email LDP,11,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-FAQ Tab PDP,1,0,0,0
2022-07-11,mobile,SellerNet,Listing Management,Click-Edit Listing,1,0,0,0
2022-07-11,tablet,LDP,Listing Creation,Click-Post Listing,1,0,0,0
2022-07-11,mobile,Legacy,Listing Creation,Click-Post Listing,4,0,0,0
2022-07-11,desktop,Other Consumer Pages,Listing Creation,Click-Post Listing,183,0,0,0
2022-07-11,desktop,Legacy,Listing Creation,Click-Post Listing,105,0,0,0
2022-07-11,tablet,Other Consumer Pages,Listing Creation,Click-Post Listing,2,0,0,0
2022-07-11,desktop,LDP,Listing Creation,Click-Post Listing,36,0,0,0
2022-07-11,mobile,SRP,Listing Creation,Click-Post Listing,53,0,0,0
2022-07-11,mobile,Other Consumer Pages,Listing Creation,Click-Post Listing,107,0,0,0
2022-07-11,desktop,SRP,Listing Creation,Click-Post Listing,123,0,0,0
2022-07-11,tablet,SRP,Listing Creation,Click-Post Listing,1,0,0,0
2022-07-11,mobile,LDP,Listing Creation,Click-Post Listing,12,0,0,0
2022-07-11,tablet,Legacy,Listing Creation,Click-Post Listing,2,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-Search Guess,2,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-Search Guess,68,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-Search Guess,175,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Vote FAQ PDP,1,0,0,0
2022-07-11,mobile,Other Consumer Pages,Conversion,Lead-Company Phone,1,0,0,0
2022-07-11,desktop,Other Consumer Pages,Conversion,Lead-Company Phone,2,0,0,0
2022-07-11,mobile,SRP,Search,Click-Search Button,20817,0,0,0
2022-07-11,tablet,Other Consumer Pages,Search,Click-Search Button,137,0,0,0
2022-07-11,tablet,SRP,Search,Click-Search Button,725,0,0,0
2022-07-11,desktop,Other Consumer Pages,Search,Click-Search Button,5257,0,0,0
2022-07-11,tablet,LDP,Search,Click-Search Button,23,0,0,0
2022-07-11,desktop,SRP,Search,Click-Search Button,19722,0,0,0
2022-07-11,mobile,LDP,Search,Click-Search Button,465,0,0,0
2022-07-11,desktop,LDP,Search,Click-Search Button,1443,0,0,0
2022-07-11,mobile,Other Consumer Pages,Search,Click-Search Button,3655,0,0,0
2022-07-11,mobile,LDP,Engagement,Navigate-LDP to PDP,1456,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate-LDP to PDP,2,0,0,0
2022-07-11,tablet,LDP,Engagement,Navigate-LDP to PDP,32,0,0,0
2022-07-11,desktop,LDP,Engagement,Navigate-LDP to PDP,524,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PDP to SRP,31,0,0,0
2022-07-11,tablet,B2B,Engagement,Navigate-PDP to SRP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PDP to SRP,40,0,0,0
2022-07-11,tablet,B2B,Engagement,Navigate-PLP To PDP,2,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PLP To PDP,243,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PLP To PDP,580,0,0,0
2022-07-11,tablet,SRP,Engagement,Navigate-SRP to LDP,5244,0,0,0
2022-07-11,desktop,SRP,Engagement,Navigate-SRP to LDP,83725,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Navigate-SRP to LDP,57,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate-SRP to LDP,1926,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Navigate-SRP to LDP,781,0,0,0
2022-07-11,mobile,SRP,Engagement,Navigate-SRP to LDP,186411,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Review Tab PDP,4,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Review Tab PDP,2,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-SRP Suggestion,14,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-SRP Suggestion,334,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-SRP Suggestion,337,0,0,0
2022-07-11,tablet,SRP,Sign Up,Click-Sign Up Button,3,0,0,0
2022-07-11,mobile,SRP,Sign Up,Click-Sign Up Button,26,0,0,0
2022-07-11,mobile,Other Consumer Pages,Sign Up,Click-Sign Up Button,113,0,0,0
2022-07-11,desktop,Other Consumer Pages,Sign Up,Click-Sign Up Button,956,0,0,0
2022-07-11,tablet,LDP,Sign Up,Click-Sign Up Button,4,0,0,0
2022-07-11,mobile,B2B,Sign Up,Click-Sign Up Button,3,0,0,0
2022-07-11,tablet,Other Consumer Pages,Sign Up,Click-Sign Up Button,5,0,0,0
2022-07-11,desktop,LDP,Sign Up,Click-Sign Up Button,70,0,0,0
2022-07-11,mobile,LDP,Sign Up,Click-Sign Up Button,6,0,0,0
2022-07-11,desktop,SRP,Sign Up,Click-Sign Up Button,169,0,0,0
2022-07-11,mobile,SellerNet,Listing Management,Click-Up Listing LMP,7,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-View Video PDP,5,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-View Video PDP,109,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-View Video PDP,165,0,0,0
2022-07-11,tablet,SRP,Search,Display-Search Guess,369,0,0,0
2022-07-11,mobile,Other Consumer Pages,Search,Display-Search Guess,1,0,0,0
2022-07-11,mobile,SRP,Search,Display-Search Guess,14918,0,0,0
2022-07-11,desktop,Other Consumer Pages,Search,Display-Search Guess,8,0,0,0
2022-07-11,desktop,SRP,Search,Display-Search Guess,7960,0,0,0
2022-07-11,desktop,B2B,Conversion,Lead-Developer Phone,3,0,0,0
2022-07-11,mobile,B2B,Conversion,Lead-Developer Phone,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-General Tab PDP,21,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-General Tab PDP,9,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Listing Tab PDP,81,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Listing Tab PDP,27,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Listing Tab PDP,1,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Payment Tab PDP,33,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Payment Tab PDP,41,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-More Actions LDP,10,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-More Actions LDP,6,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-More Actions LDP,481,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-More Listing SRP,825,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-More Listing SRP,116,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Click-More Listing SRP,18,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-More Listing SRP,45974,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-More Listing SRP,189,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Review Video PDP,1,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-Sort Listing SRP,165,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Sort Listing SRP,11,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-Sort Listing SRP,3990,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-Sort Listing SRP,5062,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-Sort Listing SRP,40,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-Sort Listing SRP,13,0,0,0
2022-07-11,desktop,LDP,Conversion,Lead-Request Call Back,132,0,0,0
2022-07-11,mobile,LDP,Conversion,Lead-Request Call Back,183,0,0,0
2022-07-11,tablet,LDP,Conversion,Lead-Request Call Back,1,0,0,0
2022-07-11,desktop,B2B,Conversion,Lead-Request More Info,3,0,0,0
2022-07-11,mobile,B2B,Conversion,Lead-Request More Info,2,0,0,0
2022-07-11,desktop,B2B,Engagement,Payment Calculated PDP,856,0,0,0
2022-07-11,mobile,B2B,Engagement,Payment Calculated PDP,936,0,0,0
2022-07-11,tablet,B2B,Engagement,Payment Calculated PDP,35,0,0,0
2022-07-11,mobile,B2B,Conversion,Click-Request More Info,20,0,0,0
2022-07-11,desktop,B2B,Conversion,Click-Request More Info,18,0,0,0
2022-07-11,tablet,B2B,Conversion,Click-Request More Info,1,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-Search Suggestion,935,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-Search Suggestion,1459,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-Search Suggestion,732,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-Search Suggestion,1077,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-Search Suggestion,183,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Click-Search Suggestion,18,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-Search Suggestion,3,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Search Suggestion,298,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Search Suggestion,9,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-Search Suggestion,12,0,0,0
2022-07-11,tablet,Other Consumer Pages,Search,Click-Search button B2B,2,0,0,0
2022-07-11,desktop,Other Consumer Pages,Search,Click-Search button B2B,68,0,0,0
2022-07-11,mobile,B2B,Search,Click-Search button B2B,42,0,0,0
2022-07-11,desktop,B2B,Search,Click-Search button B2B,1,0,0,0
2022-07-11,mobile,SRP,Search,Click-Search button B2B,19,0,0,0
2022-07-11,mobile,LDP,Search,Click-Search button B2B,4,0,0,0
2022-07-11,mobile,Other Consumer Pages,Search,Click-Search button B2B,36,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Share Options PDP,10,0,0,0
2022-07-11,mobile,B2B,Engagement,Display - FAQ Title PDP,6,0,0,0
2022-07-11,desktop,B2B,Engagement,Display - FAQ Title PDP,6,0,0,0
2022-07-11,desktop,B2B,Engagement,Display-Listing Tab PDP,2609,0,0,0
2022-07-11,mobile,B2B,Engagement,Display-Listing Tab PDP,753,0,0,0
2022-07-11,tablet,B2B,Engagement,Display-Listing Tab PDP,50,0,0,0
2022-07-11,tablet,B2B,Engagement,Navigate-PDP to Listing,3,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PDP to Listing,244,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PDP to Listing,181,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Listing Direct PDP,55,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Listing Direct PDP,2,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Listing Direct PDP,39,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Project Review PDP,7,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Project Review PDP,5,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Report Listing LDP,21,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-Report Listing LDP,90,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-Report Listing LDP,1,0,0,0
2022-07-11,tablet,LDP,Engagement,View Expired Listing LDP,26,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,View Expired Listing LDP,1,0,0,0
2022-07-11,desktop,LDP,Engagement,View Expired Listing LDP,1726,0,0,0
2022-07-11,mobile,LDP,Engagement,View Expired Listing LDP,1977,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-SRP Suggestion Link,12,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-SRP Suggestion Link,146,0,0,0
2022-07-11,mobile,SRP,Engagement,Click-SRP Suggestion Link,11550,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-SRP Suggestion Link,2880,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-SRP Suggestion Link,10,0,0,0
2022-07-11,tablet,SRP,Engagement,Click-SRP Suggestion Link,570,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-SRP Suggestion Link,3979,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-SRP Suggestion Link,10405,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Click-SRP Suggestion Link,2,0,0,0
2022-07-11,mobile,B2B,Engagement,Zoom-Location Insight PDP,578,0,0,0
2022-07-11,desktop,B2B,Engagement,Zoom-Location Insight PDP,852,0,0,0
2022-07-11,tablet,B2B,Engagement,Zoom-Location Insight PDP,10,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Location Insight PDP,78,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Location Insight PDP,48,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Location Insight PDP,3,0,0,0
2022-07-11,mobile,SellerNet,Listing Management,Click-More Action Menu LMP,1,0,0,0
2022-07-11,mobile,SellerNet,Listing Management,Click-Quick Filter Tab LMP,3,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Show Sale Policy PDP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Show Sale Policy PDP,1,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-View Flat Layout PDP,16,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-View Flat Layout PDP,39,0,0,0
2022-07-11,mobile,LDP,Engagement,Navigate-HeaderMenu to PLP,4,0,0,0
2022-07-11,mobile,SRP,Engagement,Navigate-HeaderMenu to PLP,15,0,0,0
2022-07-11,desktop,SRP,Engagement,Navigate-HeaderMenu to PLP,102,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-HeaderMenu to PLP,14,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate-HeaderMenu to PLP,71,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-HeaderMenu to PLP,98,0,0,0
2022-07-11,desktop,LDP,Engagement,Navigate-HeaderMenu to PLP,24,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Navigate-HeaderMenu to PLP,93,0,0,0
2022-07-11,tablet,SRP,Engagement,Navigate From Ad SRP to LDP,8,0,0,0
2022-07-11,desktop,SRP,Engagement,Navigate From Ad SRP to LDP,86,0,0,0
2022-07-11,mobile,SRP,Engagement,Navigate From Ad SRP to LDP,221,0,0,0
2022-07-11,desktop,LDP,Conversion,Click Request Contact button,177,0,0,0
2022-07-11,tablet,LDP,Conversion,Click Request Contact button,7,0,0,0
2022-07-11,mobile,LDP,Conversion,Click Request Contact button,564,0,0,0
2022-07-11,mobile,SellerNet,Listing Management,Click-Confirm Up Listing LMP,7,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Project Layout Tab PDP,76,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Project Layout Tab PDP,4,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Project Layout Tab PDP,58,0,0,0
2022-07-11,tablet,B2B,Engagement,Display-Relative Project PDP,46,0,0,0
2022-07-11,mobile,B2B,Engagement,Display-Relative Project PDP,475,0,0,0
2022-07-11,desktop,B2B,Engagement,Display-Relative Project PDP,2426,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Show Payment Result PDP,62,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Show Payment Result PDP,4,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Show Payment Result PDP,1,0,0,0
2022-07-11,desktop,Legacy,Engagement,Click-Switch to New SellerNet,23,0,0,0
2022-07-11,mobile,Legacy,Engagement,Click-Switch to New SellerNet,1,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-View Detail Payment PDP,31,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-View Detail Payment PDP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-View Detail Payment PDP,52,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-View Layout Picture PDP,11,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-View Layout Picture PDP,18,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-View Layout Picture PDP,1,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Navigate -Company Page to PDP,16,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate -Company Page to PDP,10,0,0,0
2022-07-11,desktop,SRP,Engagement,Navigate-Saved Listing to LDP,13,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,130,0,0,0
2022-07-11,desktop,LDP,Engagement,Navigate-Saved Listing to LDP,6,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,4,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,295,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Project Position Tab PDP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Project Position Tab PDP,58,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Project Position Tab PDP,40,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Relevant Project Tab PDP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Relevant Project Tab PDP,14,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Relevant Project Tab PDP,7,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-Simmilar Company Profile,1,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-Simmilar Company Profile,2,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Utility Tool Page on LDP,12,0,0,0
2022-07-11,desktop,SRP,Engagement,Click-Utility Tool Page on SRP,10,0,0,0
2022-07-11,desktop,B2B,Engagement,Add-Custom Location Insight PDP,1,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PDP to Company Profile,12,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PDP to Company Profile,18,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-Listing from Same User LDP,45,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Listing from Same User LDP,1122,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-Listing from Same User LDP,2114,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-Listing from Same User LDP,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Project Layout Section PDP,31,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Project Layout Section PDP,49,0,0,0
2022-07-11,tablet,SRP,Engagement,Navigate-SRP Project Info to PDP,1,0,0,0
2022-07-11,desktop,SRP,Engagement,Navigate-SRP Project Info to PDP,10,0,0,0
2022-07-11,tablet,B2B,Engagement,Click-Collapse Payment Result PDP,3,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Collapse Payment Result PDP,3,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,4,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Listing in same area in LDP,9143,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-Listing in same area in LDP,530,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,4,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-Listing in same area in LDP,15269,0,0,0
2022-07-11,mobile,LDP,Engagement,Click-Recent viewed listing in LDP,4051,0,0,0
2022-07-11,tablet,LDP,Engagement,Click-Recent viewed listing in LDP,167,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Click-Recent viewed listing in LDP,5,0,0,0
2022-07-11,desktop,LDP,Engagement,Click-Recent viewed listing in LDP,3059,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-View Bank Payment Policy PDP,13,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-View Bank Payment Policy PDP,3,0,0,0
2022-07-11,desktop,LDP,Engagement,Display-Listing in same area in LDP,55632,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,31,0,0,0
2022-07-11,tablet,LDP,Engagement,Display-Listing in same area in LDP,2446,0,0,0
2022-07-11,mobile,LDP,Engagement,Display-Listing in same area in LDP,77963,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,23,0,0,0
2022-07-11,mobile,LDP,Engagement,Display-Recent viewed listing in LDP,41202,0,0,0
2022-07-11,tablet,LDP,Engagement,Display-Recent viewed listing in LDP,1483,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,16,0,0,0
2022-07-11,desktop,LDP,Engagement,Display-Recent viewed listing in LDP,35289,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,23,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PLP Featured Project To PDP,7,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PLP Featured Project To PDP,22,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PLP to Project News Article,7,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PLP to Project News Article,1,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PLP to Project Reviews List,2,0,0,0
2022-07-11,desktop,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,38,0,0,0
2022-07-11,tablet,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,1,0,0,0
2022-07-11,mobile,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,30,0,0,0
2022-07-11,tablet,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,1,0,0,0
2022-07-11,mobile,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,60,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,41,0,0,0
2022-07-11,desktop,B2B,Engagement,Navigate-PLP to Project Review Article,1,0,0,0
2022-07-11,mobile,SRP,Search,Click-Apply Filter Multisearch Consumer,1,0,0,0
2022-07-11,tablet,SRP,Search,Click-Apply Filter Multisearch Consumer,65,0,0,0
2022-07-11,desktop,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,636,0,0,0
2022-07-11,desktop,LDP,Search,Click-Apply Filter Multisearch Consumer,133,0,0,0
2022-07-11,mobile,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,1,0,0,0
2022-07-11,desktop,SRP,Search,Click-Apply Filter Multisearch Consumer,3603,0,0,0
2022-07-11,tablet,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,10,0,0,0
2022-07-11,desktop,B2B,Engagement,Click-Group Dropdown on Layout Section PDP,2,0,0,0
2022-07-11,mobile,B2B,Engagement,Click-Group Dropdown on Layout Section PDP,1,0,0,0
2022-07-12,tablet,SRP,Sign In,Sign In,1,0,0,0
2022-07-12,desktop,LDP,Sign In,Sign In,126,0,0,0
2022-07-12,desktop,Other Consumer Pages,Sign In,Sign In,2500,0,0,0
2022-07-12,tablet,LDP,Sign In,Sign In,2,0,0,0
2022-07-12,mobile,Other Consumer Pages,Sign In,Sign In,8,0,0,0
2022-07-12,tablet,Other Consumer Pages,Sign In,Sign In,18,0,0,0
2022-07-12,desktop,SRP,Sign In,Sign In,288,0,0,0
2022-07-12,mobile,Other Consumer Pages,Engagement,Share LDP,1,0,0,0
2022-07-12,mobile,LDP,Engagement,Share LDP,461,0,0,0
2022-07-12,tablet,LDP,Engagement,Share LDP,13,0,0,0
2022-07-12,desktop,LDP,Engagement,Share LDP,136,0,0,0
2022-07-12,mobile,Other Consumer Pages,Conversion,Lead-Phone,25,0,0,0
2022-07-12,desktop,SRP,Conversion,Lead-Phone,749,0,0,0
2022-07-12,mobile,SRP,Conversion,Lead-Phone,913,0,0,0
2022-07-12,tablet,LDP,Conversion,Lead-Phone,461,0,0,0
2022-07-12,desktop,LDP,Conversion,Lead-Phone,22730,0,0,0
2022-07-12,tablet,SRP,Conversion,Lead-Phone,19,0,0,0
2022-07-12,mobile,LDP,Conversion,Lead-Phone,24739,0,0,0
2022-07-12,desktop,Other Consumer Pages,Conversion,Lead-Phone,14,0,0,0
2022-07-12,mobile,B2B,Engagement,Scroll-PLP,29,0,0,0
